StatusMonth,OccGroup,Score,n
2025-06,"2212 Auditors, Company Secretaries and Corporate Treasurers",70,2
2025-06,2345 Life Scientists,75,1
2025-06,2345 Life Scientists,70,1
2025-06,2345 Life Scientists,95,1
2025-06,2345 Life Scientists,85,1
2025-06,"2335 Industrial, Mechanical and Production Engineers",65,2
2025-06,"2335 Industrial, Mechanical and Production Engineers",75,4
2025-06,"2335 Industrial, Mechanical and Production Engineers",70,3
2025-06,"2335 Industrial, Mechanical and Production Engineers",80,2
2025-06,"2335 Industrial, Mechanical and Production Engineers",95,1
2025-06,"2335 Industrial, Mechanical and Production Engineers",90,2
2025-06,"2335 Industrial, Mechanical and Production Engineers",85,2
2025-06,"2335 Industrial, Mechanical and Production Engineers",60,1
2025-06,2339 Other Engineering Professionals,65,1
2025-06,2339 Other Engineering Professionals,80,3
2025-06,2339 Other Engineering Professionals,90,1
2025-06,2339 Other Engineering Professionals,85,1
2025-06,2341 Agricultural and Forestry Scientists,75,1
2025-06,2341 Agricultural and Forestry Scientists,70,1
2025-06,2341 Agricultural and Forestry Scientists,80,1
2025-06,2544 Registered Nurses,65,25
2025-06,2544 Registered Nurses,75,22
2025-06,2544 Registered Nurses,70,24
2025-06,2544 Registered Nurses,80,4
2025-06,2544 Registered Nurses,90,1
2025-06,2544 Registered Nurses,85,6
2025-06,2544 Registered Nurses,60,1
2025-06,3513 Chefs,65,2
2025-06,3513 Chefs,75,7
2025-06,3513 Chefs,70,8
2025-06,3513 Chefs,80,6
2025-06,3513 Chefs,90,1
2025-06,3513 Chefs,85,1
2025-06,3513 Chefs,60,2
2025-06,3513 Chefs,50,1
2025-06,2334 Electronics Engineers,65,1
2025-06,2334 Electronics Engineers,70,1
2025-06,2334 Electronics Engineers,95,1
2025-06,3232 Metal Fitters and Machinists,70,1
2025-06,3232 Metal Fitters and Machinists,55,2
2025-06,3232 Metal Fitters and Machinists,60,1
2025-06,2631 Computer Network Professionals,90,2
2025-06,2631 Computer Network Professionals,60,1
2025-06,"2342 Chemists, and Food and Wine Scientists",65,1
2025-06,"2342 Chemists, and Food and Wine Scientists",70,1
2025-06,2331 Chemical and Materials Engineers,90,1
2025-06,3123 Electrical Engineering Draftspersons and Technicians,65,4
2025-06,3123 Electrical Engineering Draftspersons and Technicians,75,1
2025-06,3123 Electrical Engineering Draftspersons and Technicians,70,1
2025-06,3123 Electrical Engineering Draftspersons and Technicians,80,1
2025-06,2333 Electrical Engineers,90,1
2025-06,2333 Electrical Engineers,85,1
2025-06,2321 Architects and Landscape Architects,65,1
2025-06,2321 Architects and Landscape Architects,75,3
2025-06,2321 Architects and Landscape Architects,70,2
2025-06,2321 Architects and Landscape Architects,80,3
2025-06,2321 Architects and Landscape Architects,85,3
2025-06,2531 General Practitioners and Resident Medical officers,65,3
2025-06,2531 General Practitioners and Resident Medical officers,75,2
2025-06,2531 General Practitioners and Resident Medical officers,70,1
2025-06,2531 General Practitioners and Resident Medical officers,80,2
2025-06,2531 General Practitioners and Resident Medical officers,90,1
2025-06,2247 Management and Organisation Analysts,95,1
2025-06,2414 Secondary School Teachers,65,5
2025-06,2414 Secondary School Teachers,75,4
2025-06,2414 Secondary School Teachers,70,10
2025-06,3331 Glaziers,65,1
2025-06,2421 University Lecturers and Tutors,75,1
2025-06,2633 Telecommunications Engineering Professionals,90,1
2025-06,3122 Civil Engineering Draftspersons and Technicians,65,21
2025-06,3122 Civil Engineering Draftspersons and Technicians,75,8
2025-06,3122 Civil Engineering Draftspersons and Technicians,70,8
2025-06,3122 Civil Engineering Draftspersons and Technicians,80,9
2025-06,3122 Civil Engineering Draftspersons and Technicians,85,1
2025-06,3122 Civil Engineering Draftspersons and Technicians,60,2
2025-06,2322 Cartographers and Surveyors,75,1
2025-06,2322 Cartographers and Surveyors,70,2
2025-06,2336 Mining Engineers,65,1
2025-06,2336 Mining Engineers,90,2
2025-06,2336 Mining Engineers,85,1
2025-06,2612 Multimedia Specialists and Web Developers,80,1
2025-06,1331 Construction Managers,75,2
2025-06,1331 Construction Managers,70,6
2025-06,1331 Construction Managers,55,1
2025-06,2343 Environmental Scientists,80,1
2025-06,2343 Environmental Scientists,95,2
2025-06,2343 Environmental Scientists,85,2
2025-06,3312 Carpenters and Joiners,65,4
2025-06,3312 Carpenters and Joiners,75,3
2025-06,3312 Carpenters and Joiners,70,2
2025-06,3312 Carpenters and Joiners,80,4
2025-06,3312 Carpenters and Joiners,60,4
2025-06,3312 Carpenters and Joiners,50,1
2025-06,2725 Social Workers,65,2
2025-06,2725 Social Workers,75,6
2025-06,2725 Social Workers,70,1
2025-06,2725 Social Workers,80,2
2025-06,3322 Painting Trades Workers,65,2
2025-06,3322 Painting Trades Workers,75,2
2025-06,3322 Painting Trades Workers,70,1
2025-06,3322 Painting Trades Workers,60,1
2025-06,3423 Electronics Trades Workers,75,1
2025-06,3423 Electronics Trades Workers,80,2
2025-06,3423 Electronics Trades Workers,55,1
2025-06,2243 Economists,75,1
2025-06,3311 Bricklayers and Stonemasons,65,1
2025-06,3311 Bricklayers and Stonemasons,55,1
2025-06,3311 Bricklayers and Stonemasons,60,1
2025-06,2539 Other Medical Practitioners,65,2
2025-06,2539 Other Medical Practitioners,75,1
2025-06,2539 Other Medical Practitioners,80,3
2025-06,2539 Other Medical Practitioners,85,1
2025-06,3411 Electricians,65,5
2025-06,3411 Electricians,75,1
2025-06,3411 Electricians,70,3
2025-06,3411 Electricians,55,2
2025-06,3411 Electricians,60,3
2025-06,3411 Electricians,50,3
2025-06,2525 Physiotherapists,75,1
2025-06,2525 Physiotherapists,80,1
2025-06,2525 Physiotherapists,60,2
2025-06,2525 Physiotherapists,50,1
2025-06,2512 Medical Imaging Professionals,70,1
2025-06,2527 Speech Professionals and Audiologists,65,2
2025-06,2527 Speech Professionals and Audiologists,70,1
2025-06,2527 Speech Professionals and Audiologists,85,1
2025-06,2524 Occupational Therapists,65,1
2025-06,2524 Occupational Therapists,75,3
2025-06,2524 Occupational Therapists,70,4
2025-06,2524 Occupational Therapists,80,4
2025-06,3421 Airconditioning and Refrigeration Mechanics,65,1
2025-06,3421 Airconditioning and Refrigeration Mechanics,70,1
2025-06,3421 Airconditioning and Refrigeration Mechanics,55,1
2025-06,2723 Psychologists,75,1
2025-06,2723 Psychologists,85,3
2025-06,3341 Plumbers,65,1
2025-06,3341 Plumbers,55,1
2025-06,3341 Plumbers,60,1
2025-06,3332 Plasterers,55,1
2025-06,3334 Wall and Floor Tilers,75,1
2025-06,3334 Wall and Floor Tilers,60,1
2025-10,2613 Software and Applications Programmers,75,3
2025-10,2613 Software and Applications Programmers,70,1
2025-10,2613 Software and Applications Programmers,80,1
2025-10,2613 Software and Applications Programmers,95,5
2025-10,2613 Software and Applications Programmers,90,15
2025-10,2613 Software and Applications Programmers,85,8
2025-10,2613 Software and Applications Programmers,100,1
2025-10,2613 Software and Applications Programmers,105,1
2025-10,3212 Motor Mechanics,75,1
2025-10,3212 Motor Mechanics,80,1
2025-10,2332 Civil Engineering Professionals,65,1
2025-10,2332 Civil Engineering Professionals,75,1
2025-10,2332 Civil Engineering Professionals,70,4
2025-10,2332 Civil Engineering Professionals,80,3
2025-10,2332 Civil Engineering Professionals,95,3
2025-10,2332 Civil Engineering Professionals,85,2
2025-10,2411 Early Childhood (Pre-primary School) Teachers,65,2
2025-10,2411 Early Childhood (Pre-primary School) Teachers,75,2
2025-10,2411 Early Childhood (Pre-primary School) Teachers,70,3
2025-10,2411 Early Childhood (Pre-primary School) Teachers,60,1
2025-10,2611 ICT Business and Systems Analysts,75,1
2025-10,2611 ICT Business and Systems Analysts,80,1
2025-10,2611 ICT Business and Systems Analysts,95,5
2025-10,2611 ICT Business and Systems Analysts,90,7
2025-10,2611 ICT Business and Systems Analysts,85,3
2025-10,2211 Accountants,75,4
2025-10,2211 Accountants,80,1
2025-10,2211 Accountants,95,2
2025-10,2211 Accountants,90,1
2025-10,2211 Accountants,85,1
2025-10,"2621 Database and Systems Administrators, and ICT Security Specialists",80,1
2025-10,"2621 Database and Systems Administrators, and ICT Security Specialists",90,2
2025-10,"2212 Auditors, Company Secretaries and Corporate Treasurers",80,1
2025-10,"2212 Auditors, Company Secretaries and Corporate Treasurers",85,2
2025-10,2345 Life Scientists,75,3
2025-10,2345 Life Scientists,70,1
2025-10,2345 Life Scientists,85,3
2025-10,"2335 Industrial, Mechanical and Production Engineers",65,1
2025-10,"2335 Industrial, Mechanical and Production Engineers",70,2
2025-10,"2335 Industrial, Mechanical and Production Engineers",95,1
2025-10,"2335 Industrial, Mechanical and Production Engineers",85,3
2025-10,"2335 Industrial, Mechanical and Production Engineers",55,1
2025-10,2339 Other Engineering Professionals,75,1
2025-10,2339 Other Engineering Professionals,80,1
2025-10,2339 Other Engineering Professionals,90,2
2025-10,2339 Other Engineering Professionals,85,2
2025-10,2339 Other Engineering Professionals,60,1
2025-10,2339 Other Engineering Professionals,100,1
2025-10,2341 Agricultural and Forestry Scientists,75,1
2025-10,2544 Registered Nurses,65,6
2025-10,2544 Registered Nurses,75,1
2025-10,2544 Registered Nurses,70,3
2025-10,2544 Registered Nurses,80,1
2025-10,3513 Chefs,65,1
2025-10,3513 Chefs,80,2
2025-10,2334 Electronics Engineers,85,1
2025-10,3232 Metal Fitters and Machinists,75,1
2025-10,2631 Computer Network Professionals,85,1
2025-10,2713 Solicitors,80,2
2025-10,2331 Chemical and Materials Engineers,85,1
2025-10,2333 Electrical Engineers,75,1
2025-10,2333 Electrical Engineers,90,2
2025-10,2333 Electrical Engineers,85,1
2025-10,2321 Architects and Landscape Architects,85,1
2025-10,2531 General Practitioners and Resident Medical officers,75,1
2025-10,2531 General Practitioners and Resident Medical officers,85,1
2025-10,2247 Management and Organisation Analysts,80,1
2025-10,2247 Management and Organisation Analysts,90,1
2025-10,2347 Veterinarians,85,1
2025-10,2414 Secondary School Teachers,65,1
2025-10,2414 Secondary School Teachers,75,1
2025-10,2414 Secondary School Teachers,70,1
2025-10,"2241 Actuaries, Mathematicians and Statisticians",85,1
2025-10,2421 University Lecturers and Tutors,95,1
2025-10,2633 Telecommunications Engineering Professionals,85,2
2025-10,2612 Multimedia Specialists and Web Developers,90,1
2025-10,3223 Structural Steel and Welding Trades Workers,65,1
2025-10,3223 Structural Steel and Welding Trades Workers,70,2
2025-10,2349 Other Natural and Physical Science Professionals,85,1
2025-10,1331 Construction Managers,75,2
2025-10,1331 Construction Managers,70,2
2025-10,1331 Construction Managers,80,2
2025-10,1331 Construction Managers,90,1
2025-10,3132 Telecommunications Technical Specialists,60,1
2025-10,3312 Carpenters and Joiners,65,1
2025-10,3312 Carpenters and Joiners,75,1
2025-10,3312 Carpenters and Joiners,70,3
2025-10,3411 Electricians,65,3
2025-10,3411 Electricians,70,1
2025-10,3411 Electricians,80,1
2025-10,3411 Electricians,60,1
2025-10,2527 Speech Professionals and Audiologists,65,1
2025-10,2527 Speech Professionals and Audiologists,55,1
2025-10,2723 Psychologists,75,1
2025-10,3211 Automotive Electricians,50,2
2026-05,2613 Software and Applications Programmers,65,1
2026-05,2613 Software and Applications Programmers,75,2
2026-05,2613 Software and Applications Programmers,70,2
2026-05,2613 Software and Applications Programmers,80,4
2026-05,2613 Software and Applications Programmers,95,6
2026-05,2613 Software and Applications Programmers,90,13
2026-05,2613 Software and Applications Programmers,85,11
2026-05,2613 Software and Applications Programmers,100,3
2026-05,3212 Motor Mechanics,65,1
2026-05,3212 Motor Mechanics,75,1
2026-05,3212 Motor Mechanics,70,1
2026-05,3212 Motor Mechanics,80,1
2026-05,3212 Motor Mechanics,85,1
2026-05,2332 Civil Engineering Professionals,65,3
2026-05,2332 Civil Engineering Professionals,75,15
2026-05,2332 Civil Engineering Professionals,70,3
2026-05,2332 Civil Engineering Professionals,80,6
2026-05,2332 Civil Engineering Professionals,95,2
2026-05,2332 Civil Engineering Professionals,90,6
2026-05,2332 Civil Engineering Professionals,85,4
2026-05,2332 Civil Engineering Professionals,60,2
2026-05,2411 Early Childhood (Pre-primary School) Teachers,65,4
2026-05,2411 Early Childhood (Pre-primary School) Teachers,75,15
2026-05,2411 Early Childhood (Pre-primary School) Teachers,70,5
2026-05,2411 Early Childhood (Pre-primary School) Teachers,80,11
2026-05,2411 Early Childhood (Pre-primary School) Teachers,95,1
2026-05,2411 Early Childhood (Pre-primary School) Teachers,90,3
2026-05,2411 Early Childhood (Pre-primary School) Teachers,85,22
2026-05,2411 Early Childhood (Pre-primary School) Teachers,60,1
2026-05,2611 ICT Business and Systems Analysts,65,2
2026-05,2611 ICT Business and Systems Analysts,75,3
2026-05,2611 ICT Business and Systems Analysts,70,1
2026-05,2611 ICT Business and Systems Analysts,80,1
2026-05,2611 ICT Business and Systems Analysts,95,3
2026-05,2611 ICT Business and Systems Analysts,90,3
2026-05,2211 Accountants,75,2
2026-05,2211 Accountants,70,1
2026-05,2211 Accountants,80,1
2026-05,2211 Accountants,85,4
2026-05,"2621 Database and Systems Administrators, and ICT Security Specialists",80,1
2026-05,"2621 Database and Systems Administrators, and ICT Security Specialists",95,4
2026-05,"2621 Database and Systems Administrators, and ICT Security Specialists",90,2
2026-05,"2621 Database and Systems Administrators, and ICT Security Specialists",85,1
2026-05,"2212 Auditors, Company Secretaries and Corporate Treasurers",75,1
2026-05,"2212 Auditors, Company Secretaries and Corporate Treasurers",90,2
2026-05,"2212 Auditors, Company Secretaries and Corporate Treasurers",85,1
2026-05,2345 Life Scientists,65,1
2026-05,2345 Life Scientists,80,1
2026-05,2345 Life Scientists,95,1
2026-05,2345 Life Scientists,90,1
2026-05,2345 Life Scientists,85,2
2026-05,2345 Life Scientists,100,2
2026-05,"2335 Industrial, Mechanical and Production Engineers",65,3
2026-05,"2335 Industrial, Mechanical and Production Engineers",75,2
2026-05,"2335 Industrial, Mechanical and Production Engineers",70,5
2026-05,"2335 Industrial, Mechanical and Production Engineers",80,2
2026-05,"2335 Industrial, Mechanical and Production Engineers",90,1
2026-05,"2335 Industrial, Mechanical and Production Engineers",85,4
2026-05,"2335 Industrial, Mechanical and Production Engineers",55,1
2026-05,"2335 Industrial, Mechanical and Production Engineers",105,1
2026-05,2339 Other Engineering Professionals,95,2
2026-05,2339 Other Engineering Professionals,90,4
2026-05,2339 Other Engineering Professionals,55,2
2026-05,2339 Other Engineering Professionals,60,1
2026-05,2339 Other Engineering Professionals,100,1
2026-05,2341 Agricultural and Forestry Scientists,75,3
2026-05,2341 Agricultural and Forestry Scientists,80,1
2026-05,2341 Agricultural and Forestry Scientists,85,1
2026-05,2544 Registered Nurses,65,12
2026-05,2544 Registered Nurses,75,47
2026-05,2544 Registered Nurses,70,35
2026-05,2544 Registered Nurses,80,23
2026-05,2544 Registered Nurses,90,1
2026-05,2544 Registered Nurses,85,11
2026-05,2544 Registered Nurses,55,1
2026-05,2544 Registered Nurses,60,10
2026-05,2544 Registered Nurses,50,1
2026-05,3513 Chefs,65,2
2026-05,3513 Chefs,70,6
2026-05,3513 Chefs,80,6
2026-05,3513 Chefs,85,6
2026-05,3513 Chefs,60,1
2026-05,2334 Electronics Engineers,75,2
2026-05,2334 Electronics Engineers,85,1
2026-05,2334 Electronics Engineers,60,1
2026-05,3232 Metal Fitters and Machinists,65,1
2026-05,3232 Metal Fitters and Machinists,75,1
2026-05,3232 Metal Fitters and Machinists,70,3
2026-05,3232 Metal Fitters and Machinists,50,1
2026-05,2631 Computer Network Professionals,70,1
2026-05,2631 Computer Network Professionals,90,1
2026-05,2631 Computer Network Professionals,85,1
2026-05,2631 Computer Network Professionals,60,1
2026-05,"2342 Chemists, and Food and Wine Scientists",70,1
2026-05,"2342 Chemists, and Food and Wine Scientists",95,1
2026-05,"2342 Chemists, and Food and Wine Scientists",85,2
2026-05,2713 Solicitors,90,1
2026-05,2331 Chemical and Materials Engineers,90,1
2026-05,3123 Electrical Engineering Draftspersons and Technicians,70,1
2026-05,3123 Electrical Engineering Draftspersons and Technicians,80,1
2026-05,3123 Electrical Engineering Draftspersons and Technicians,50,1
2026-05,2333 Electrical Engineers,75,2
2026-05,2333 Electrical Engineers,95,1
2026-05,2333 Electrical Engineers,90,3
2026-05,2321 Architects and Landscape Architects,75,1
2026-05,2321 Architects and Landscape Architects,70,1
2026-05,2321 Architects and Landscape Architects,80,1
2026-05,2321 Architects and Landscape Architects,90,2
2026-05,2321 Architects and Landscape Architects,85,6
2026-05,2531 General Practitioners and Resident Medical officers,65,1
2026-05,2531 General Practitioners and Resident Medical officers,75,8
2026-05,2531 General Practitioners and Resident Medical officers,70,2
2026-05,2531 General Practitioners and Resident Medical officers,80,8
2026-05,2531 General Practitioners and Resident Medical officers,90,1
2026-05,2531 General Practitioners and Resident Medical officers,85,3
2026-05,2247 Management and Organisation Analysts,95,1
2026-05,2247 Management and Organisation Analysts,85,2
2026-05,2347 Veterinarians,65,1
2026-05,2347 Veterinarians,95,1
2026-05,2414 Secondary School Teachers,65,2
2026-05,2414 Secondary School Teachers,75,6
2026-05,2414 Secondary School Teachers,70,5
2026-05,2414 Secondary School Teachers,80,3
2026-05,2414 Secondary School Teachers,85,6
2026-05,2414 Secondary School Teachers,60,2
2026-05,"2241 Actuaries, Mathematicians and Statisticians",90,2
2026-05,"2241 Actuaries, Mathematicians and Statisticians",85,2
2026-05,3331 Glaziers,70,1
2026-05,2421 University Lecturers and Tutors,65,1
2026-05,2421 University Lecturers and Tutors,95,1
2026-05,2633 Telecommunications Engineering Professionals,95,1
2026-05,2633 Telecommunications Engineering Professionals,85,1
2026-05,1332 Engineering Managers,75,1
2026-05,1332 Engineering Managers,80,1
2026-05,3122 Civil Engineering Draftspersons and Technicians,65,8
2026-05,3122 Civil Engineering Draftspersons and Technicians,75,9
2026-05,3122 Civil Engineering Draftspersons and Technicians,70,5
2026-05,3122 Civil Engineering Draftspersons and Technicians,80,3
2026-05,3122 Civil Engineering Draftspersons and Technicians,90,2
2026-05,3122 Civil Engineering Draftspersons and Technicians,85,4
2026-05,3122 Civil Engineering Draftspersons and Technicians,55,1
2026-05,1399 Other Specialist Managers,75,1
2026-05,2322 Cartographers and Surveyors,65,2
2026-05,2322 Cartographers and Surveyors,80,1
2026-05,2322 Cartographers and Surveyors,90,1
2026-05,2245 Land Economists and Valuers,90,1
2026-05,2336 Mining Engineers,75,2
2026-05,2336 Mining Engineers,85,1
2026-05,3223 Structural Steel and Welding Trades Workers,65,2
2026-05,3223 Structural Steel and Welding Trades Workers,75,1
2026-05,3223 Structural Steel and Welding Trades Workers,70,3
2026-05,3223 Structural Steel and Welding Trades Workers,80,2
2026-05,3223 Structural Steel and Welding Trades Workers,55,1
2026-05,3223 Structural Steel and Welding Trades Workers,60,3
2026-05,3223 Structural Steel and Welding Trades Workers,50,1
2026-05,1331 Construction Managers,65,2
2026-05,1331 Construction Managers,75,6
2026-05,1331 Construction Managers,70,10
2026-05,1331 Construction Managers,80,4
2026-05,1331 Construction Managers,90,3
2026-05,1331 Construction Managers,85,1
2026-05,2343 Environmental Scientists,90,2
2026-05,2343 Environmental Scientists,85,3
2026-05,3132 Telecommunications Technical Specialists,80,1
2026-05,3132 Telecommunications Technical Specialists,55,1
2026-05,3312 Carpenters and Joiners,65,24
2026-05,3312 Carpenters and Joiners,75,3
2026-05,3312 Carpenters and Joiners,70,8
2026-05,3312 Carpenters and Joiners,80,2
2026-05,3312 Carpenters and Joiners,55,7
2026-05,3312 Carpenters and Joiners,60,17
2026-05,3312 Carpenters and Joiners,50,1
2026-05,2725 Social Workers,75,2
2026-05,2725 Social Workers,70,4
2026-05,2725 Social Workers,80,2
2026-05,3322 Painting Trades Workers,65,11
2026-05,3322 Painting Trades Workers,75,1
2026-05,3322 Painting Trades Workers,70,8
2026-05,3322 Painting Trades Workers,55,3
2026-05,3322 Painting Trades Workers,60,10
2026-05,3322 Painting Trades Workers,50,2
2026-05,3423 Electronics Trades Workers,65,1
2026-05,3941 Cabinetmakers,75,1
2026-05,3941 Cabinetmakers,60,2
2026-05,2243 Economists,90,1
2026-05,2243 Economists,85,1
2026-05,3311 Bricklayers and Stonemasons,65,1
2026-05,3311 Bricklayers and Stonemasons,70,1
2026-05,3311 Bricklayers and Stonemasons,60,3
2026-05,2539 Other Medical Practitioners,75,5
2026-05,2539 Other Medical Practitioners,70,1
2026-05,2539 Other Medical Practitioners,80,5
2026-05,2539 Other Medical Practitioners,90,1
2026-05,2539 Other Medical Practitioners,85,4
2026-05,2539 Other Medical Practitioners,60,1
2026-05,3411 Electricians,65,3
2026-05,3411 Electricians,75,1
2026-05,2525 Physiotherapists,65,2
2026-05,2525 Physiotherapists,75,2
2026-05,2525 Physiotherapists,70,5
2026-05,2525 Physiotherapists,80,3
2026-05,2525 Physiotherapists,85,1
2026-05,2512 Medical Imaging Professionals,65,1
2026-05,2512 Medical Imaging Professionals,80,2
2026-05,3222 Sheetmetal Trades Workers,65,1
2026-05,2527 Speech Professionals and Audiologists,75,2
2026-05,2527 Speech Professionals and Audiologists,70,1
2026-05,2527 Speech Professionals and Audiologists,80,1
2026-05,2527 Speech Professionals and Audiologists,90,1
2026-05,2527 Speech Professionals and Audiologists,60,4
2026-05,2524 Occupational Therapists,65,2
2026-05,2524 Occupational Therapists,75,3
2026-05,2524 Occupational Therapists,70,5
2026-05,2524 Occupational Therapists,80,2
2026-05,2524 Occupational Therapists,85,1
2026-05,2524 Occupational Therapists,60,1
2026-05,2346 Medical Laboratory Scientists,75,1
2026-05,2346 Medical Laboratory Scientists,80,2
2026-05,2415 Special Education Teachers,75,1
2026-05,2415 Special Education Teachers,60,1
2026-05,2723 Psychologists,75,2
2026-05,2723 Psychologists,70,2
2026-05,2723 Psychologists,80,1
2026-05,2723 Psychologists,85,4
2026-05,3341 Plumbers,55,1
2026-05,3341 Plumbers,60,2
2026-05,3341 Plumbers,50,1
2026-05,2533 Internal Medicine Specialists,75,2
2026-05,2533 Internal Medicine Specialists,70,2
2026-05,3334 Wall and Floor Tilers,65,1
2026-05,3334 Wall and Floor Tilers,75,1
2026-05,3334 Wall and Floor Tilers,55,1
2026-05,3334 Wall and Floor Tilers,60,2
2026-05,3211 Automotive Electricians,65,1
2026-05,3211 Automotive Electricians,60,2
2026-05,2526 Podiatrists,75,1
2026-04,2613 Software and Applications Programmers,65,1
2026-04,2613 Software and Applications Programmers,75,1
2026-04,2613 Software and Applications Programmers,80,9
2026-04,2613 Software and Applications Programmers,95,9
2026-04,2613 Software and Applications Programmers,90,17
2026-04,2613 Software and Applications Programmers,85,6
2026-04,2613 Software and Applications Programmers,100,1
2026-04,3212 Motor Mechanics,65,1
2026-04,3212 Motor Mechanics,75,1
2026-04,3212 Motor Mechanics,70,1
2026-04,3212 Motor Mechanics,80,2
2026-04,3212 Motor Mechanics,85,1
2026-04,2332 Civil Engineering Professionals,65,4
2026-04,2332 Civil Engineering Professionals,75,9
2026-04,2332 Civil Engineering Professionals,70,2
2026-04,2332 Civil Engineering Professionals,80,8
2026-04,2332 Civil Engineering Professionals,95,3
2026-04,2332 Civil Engineering Professionals,90,14
2026-04,2332 Civil Engineering Professionals,85,10
2026-04,2411 Early Childhood (Pre-primary School) Teachers,65,6
2026-04,2411 Early Childhood (Pre-primary School) Teachers,75,12
2026-04,2411 Early Childhood (Pre-primary School) Teachers,70,3
2026-04,2411 Early Childhood (Pre-primary School) Teachers,80,15
2026-04,2411 Early Childhood (Pre-primary School) Teachers,90,10
2026-04,2411 Early Childhood (Pre-primary School) Teachers,85,17
2026-04,2611 ICT Business and Systems Analysts,80,1
2026-04,2611 ICT Business and Systems Analysts,95,4
2026-04,2611 ICT Business and Systems Analysts,90,6
2026-04,2611 ICT Business and Systems Analysts,85,6
2026-04,2611 ICT Business and Systems Analysts,100,4
2026-04,2211 Accountants,65,1
2026-04,2211 Accountants,75,2
2026-04,2211 Accountants,70,2
2026-04,2211 Accountants,80,1
2026-04,2211 Accountants,95,1
2026-04,2211 Accountants,90,1
2026-04,2211 Accountants,85,2
2026-04,2211 Accountants,55,1
2026-04,2211 Accountants,60,3
2026-04,"2621 Database and Systems Administrators, and ICT Security Specialists",95,2
2026-04,"2621 Database and Systems Administrators, and ICT Security Specialists",90,1
2026-04,"2621 Database and Systems Administrators, and ICT Security Specialists",85,2
2026-04,"2212 Auditors, Company Secretaries and Corporate Treasurers",80,1
2026-04,"2212 Auditors, Company Secretaries and Corporate Treasurers",90,1
2026-04,"2212 Auditors, Company Secretaries and Corporate Treasurers",85,1
2026-04,2345 Life Scientists,75,1
2026-04,2345 Life Scientists,80,1
2026-04,2345 Life Scientists,85,1
2026-04,2345 Life Scientists,110,1
2026-04,"2335 Industrial, Mechanical and Production Engineers",65,1
2026-04,"2335 Industrial, Mechanical and Production Engineers",70,1
2026-04,"2335 Industrial, Mechanical and Production Engineers",80,2
2026-04,"2335 Industrial, Mechanical and Production Engineers",95,1
2026-04,"2335 Industrial, Mechanical and Production Engineers",90,4
2026-04,"2335 Industrial, Mechanical and Production Engineers",85,2
2026-04,2339 Other Engineering Professionals,75,1
2026-04,2339 Other Engineering Professionals,80,4
2026-04,2339 Other Engineering Professionals,95,2
2026-04,2339 Other Engineering Professionals,90,4
2026-04,2339 Other Engineering Professionals,85,4
2026-04,2339 Other Engineering Professionals,100,2
2026-04,2341 Agricultural and Forestry Scientists,90,1
2026-04,2544 Registered Nurses,65,20
2026-04,2544 Registered Nurses,75,28
2026-04,2544 Registered Nurses,70,42
2026-04,2544 Registered Nurses,80,25
2026-04,2544 Registered Nurses,90,3
2026-04,2544 Registered Nurses,85,13
2026-04,2544 Registered Nurses,60,13
2026-04,3513 Chefs,65,6
2026-04,3513 Chefs,75,2
2026-04,3513 Chefs,70,2
2026-04,3513 Chefs,80,6
2026-04,3513 Chefs,90,1
2026-04,3513 Chefs,85,5
2026-04,3513 Chefs,55,1
2026-04,3513 Chefs,60,1
2026-04,2334 Electronics Engineers,95,3
2026-04,2334 Electronics Engineers,100,1
2026-04,3232 Metal Fitters and Machinists,65,1
2026-04,3232 Metal Fitters and Machinists,85,1
2026-04,2631 Computer Network Professionals,95,1
2026-04,2631 Computer Network Professionals,85,1
2026-04,2631 Computer Network Professionals,100,3
2026-04,"2342 Chemists, and Food and Wine Scientists",75,1
2026-04,"2342 Chemists, and Food and Wine Scientists",80,1
2026-04,"2342 Chemists, and Food and Wine Scientists",90,1
2026-04,"2342 Chemists, and Food and Wine Scientists",85,1
2026-04,2713 Solicitors,80,2
2026-04,2713 Solicitors,85,2
2026-04,2331 Chemical and Materials Engineers,65,1
2026-04,2331 Chemical and Materials Engineers,80,1
2026-04,2331 Chemical and Materials Engineers,85,3
2026-04,3123 Electrical Engineering Draftspersons and Technicians,70,1
2026-04,2333 Electrical Engineers,65,2
2026-04,2333 Electrical Engineers,75,2
2026-04,2333 Electrical Engineers,70,1
2026-04,2333 Electrical Engineers,80,1
2026-04,2333 Electrical Engineers,95,2
2026-04,2333 Electrical Engineers,90,2
2026-04,2333 Electrical Engineers,85,2
2026-04,2333 Electrical Engineers,50,1
2026-04,2321 Architects and Landscape Architects,65,2
2026-04,2321 Architects and Landscape Architects,75,3
2026-04,2321 Architects and Landscape Architects,70,1
2026-04,2321 Architects and Landscape Architects,80,2
2026-04,2321 Architects and Landscape Architects,90,1
2026-04,2321 Architects and Landscape Architects,85,1
2026-04,2531 General Practitioners and Resident Medical officers,65,1
2026-04,2531 General Practitioners and Resident Medical officers,75,5
2026-04,2531 General Practitioners and Resident Medical officers,70,3
2026-04,2531 General Practitioners and Resident Medical officers,80,7
2026-04,2531 General Practitioners and Resident Medical officers,95,1
2026-04,2531 General Practitioners and Resident Medical officers,90,2
2026-04,2531 General Practitioners and Resident Medical officers,85,8
2026-04,2247 Management and Organisation Analysts,80,1
2026-04,2247 Management and Organisation Analysts,85,1
